cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa
8.08,5,3,1,1,0,1,75.8,7.4,96.3,2,5,0,100.5,3,1,0,2,77.86
5.97,5,2,1,0,0,0,84.6,8.1,92.3,0,1,0,41.5,1,1,2,1,49.99
7.76,4,2,1,1,1,1,90.7,7.8,80.2,1,3,0,89.8,4,1,0,2,90.01
9.74,0,3,1,1,1,1,70.2,8.7,67.2,0,3,0,83.6,4,1,0,2,72.04
6.88,1,3,1,0,0,0,24.1,8.4,99.1,0,5,0,65.2,1,0,0,3,0.0
7.5,3,3,0,0,1,0,54.6,9.6,68.8,0,5,0,59.7,1,1,2,3,45.63
7.08,3,1,1,1,1,1,82.1,5.6,65.9,0,3,0,67.9,4,1,3,3,118.91
6.65,2,3,0,0,0,1,18.3,4.1,47.8,2,1,0,51.5,1,0,0,3,0.0
9.12,5,1,1,1,0,0,69.4,8.9,98.1,1,3,1,74.5,2,1,0,2,72.02
9.15,3,2,1,0,0,0,82.4,7.7,75.4,0,4,0,48.3,1,1,2,2,39.49
8.17,2,2,1,1,1,1,21.4,8.2,78.3,0,3,0,81.1,4,1,0,2,82.83
6.61,2,2,0,1,1,0,70.8,8.9,64.4,2,4,0,86.1,2,1,0,3,83.66
6.3,3,1,1,1,0,1,91.0,5.9,43.0,1,2,0,65.0,3,1,3,2,110.09
5.15,4,2,0,1,1,0,78.4,6.5,63.3,0,2,1,46.2,2,1,0,2,71.03
7.02,1,1,1,0,0,0,34.9,8.2,99.8,1,5,0,66.8,1,1,2,0,41.8
5.43,3,3,1,0,0,1,20.3,10.0,42.9,0,2,3,64.5,2,0,0,3,0.0
9.86,2,1,1,0,1,0,45.7,4.0,77.2,1,3,0,53.3,2,1,0,1,82.7
5.69,3,1,1,1,0,0,43.9,9.8,98.0,2,2,0,78.1,2,1,1,0,53.82
5.81,0,2,1,1,1,1,15.9,9.0,60.1,2,1,2,89.6,4,1,0,2,79.41
5.05,3,3,1,0,0,1,36.0,6.4,83.7,2,2,0,66.3,2,1,0,3,88.75
6.63,4,2,0,1,0,1,74.2,4.6,88.8,1,6,0,68.8,2,1,0,0,74.32
9.48,2,3,0,1,1,0,34.6,8.4,82.9,0,2,0,55.1,2,1,1,3,55.56
7.35,2,2,0,0,0,1,75.2,7.4,78.3,1,5,0,63.2,1,1,2,0,52.26
9.07,5,2,1,1,0,0,60.8,6.1,60.8,2,2,0,70.3,2,1,0,2,76.86
5.77,4,1,1,1,1,1,93.7,6.2,87.7,1,1,2,72.3,4,1,3,0,97.03
9.04,0,1,1,1,1,1,38.4,5.1,46.8,2,2,0,87.3,4,1,1,0,60.82
8.56,5,2,1,1,0,1,5.4,9.7,67.2,0,2,0,68.8,3,1,0,0,68.38
6.28,2,3,0,1,0,0,15.6,8.2,58.2,2,3,0,68.4,1,0,0,3,0.0
9.15,4,3,1,0,1,1,64.7,6.1,64.8,0,4,0,63.3,3,1,0,0,88.0
8.26,3,3,0,1,0,1,53.8,6.0,54.0,1,3,0,65.0,2,1,0,3,91.47
5.27,1,2,1,1,1,1,63.9,9.5,79.7,3,6,0,132.1,4,1,0,1,79.33
8.44,1,3,0,0,0,0,27.7,4.3,43.7,2,1,0,38.6,0,0,0,3,0.0
10.0,4,1,1,0,0,0,36.4,6.2,78.4,1,5,0,65.6,1,1,2,0,47.94
5.31,3,2,1,0,0,1,27.8,6.7,76.9,1,1,0,57.2,2,1,0,1,79.13
8.19,0,1,0,1,1,1,51.1,6.2,59.8,2,1,0,70.0,3,1,1,0,56.53
6.69,4,3,1,0,0,0,54.9,7.6,67.3,0,4,0,49.2,1,1,2,2,42.0
8.8,2,2,1,1,0,0,14.9,9.8,78.5,0,4,0,71.9,2,1,0,3,79.04
5.02,3,3,0,1,1,1,31.0,6.6,51.7,2,4,0,85.1,3,1,0,1,88.7
7.2,2,3,0,0,0,0,72.0,7.3,54.0,2,1,0,44.0,0,1,2,1,45.33
5.6,5,3,0,0,0,0,35.9,8.3,64.5,0,2,0,32.4,0,0,0,3,0.0
6.58,2,3,1,0,0,0,14.4,7.9,72.7,0,1,1,37.6,1,0,0,3,0.0
9.43,2,2,1,1,1,0,88.5,9.2,43.6,1,2,0,79.1,3,1,0,3,88.98
9.08,1,1,1,1,1,1,16.2,8.9,97.2,2,3,0,106.1,4,1,1,3,53.84
7.83,4,2,0,0,0,0,61.1,5.3,57.5,2,6,0,63.8,0,1,2,3,50.94
5.9,0,3,0,0,1,1,28.7,6.0,79.8,0,2,1,49.6,2,0,0,3,0.0
8.98,0,2,0,1,0,1,50.6,6.3,71.1,1,1,0,57.4,2,1,1,1,58.06
9.0,2,1,1,1,1,1,72.7,9.1,53.2,0,4,0,84.9,4,1,0,1,89.93
6.91,4,2,0,0,1,1,91.6,4.7,58.1,1,4,0,67.6,2,1,0,2,82.33
7.46,1,1,1,1,1,0,47.9,7.5,46.8,0,3,0,63.8,3,1,1,0,68.03
6.61,3,2,0,0,0,1,37.8,7.2,56.7,1,6,0,68.8,1,1,2,2,41.54
5.15,1,3,0,0,0,0,84.7,6.1,60.9,0,5,0,42.5,0,0,0,3,0.0
5.79,4,3,1,0,1,0,99.3,6.5,44.3,0,3,1,51.2,2,1,0,1,86.07
7.89,2,3,1,1,0,1,47.4,7.8,91.2,0,5,1,76.1,3,1,0,2,74.43
6.92,3,3,0,1,0,1,23.4,5.1,60.8,1,5,1,70.7,2,0,0,3,0.0
8.58,0,2,1,0,0,1,95.5,5.6,72.9,0,6,1,71.1,2,1,1,2,62.23
5.19,2,3,1,1,1,0,28.3,6.4,92.8,2,4,0,89.0,3,1,0,2,65.85
6.91,0,2,1,1,1,1,42.2,6.8,61.6,0,6,2,86.8,4,1,1,1,71.32
8.3,4,2,0,1,0,1,95.3,7.3,96.6,0,3,0,55.5,2,1,0,1,93.3
5.45,1,3,0,0,0,0,7.3,8.6,45.5,0,3,0,45.7,0,0,0,3,0.0
9.18,4,1,0,1,1,0,95.6,6.6,60.7,2,2,1,73.7,2,1,0,3,94.97
5.53,4,1,0,1,0,0,64.5,6.7,98.1,0,1,0,30.6,1,1,2,0,44.23
8.48,5,2,1,1,1,1,16.0,5.3,72.6,2,6,0,105.6,4,1,0,2,86.52
9.79,1,1,1,1,0,0,47.8,4.2,93.0,0,2,0,45.7,2,1,0,2,86.38
8.77,4,3,0,1,0,1,53.2,5.1,77.4,0,5,0,60.6,2,1,1,0,61.54
8.65,0,1,1,0,0,0,52.6,4.1,88.1,1,3,0,45.3,1,1,2,1,43.42
5.12,4,3,1,1,0,1,5.2,7.3,57.1,0,4,0,72.8,3,1,1,3,53.7
9.98,3,1,1,1,0,1,17.6,4.7,53.3,2,6,0,94.4,3,1,1,2,66.36
8.6,2,3,1,1,0,0,20.9,5.7,89.9,1,6,0,79.4,2,1,0,2,76.31
5.89,4,2,1,1,0,1,99.1,7.7,56.1,1,3,0,74.1,3,1,0,2,87.89
7.35,3,1,1,0,1,0,57.4,7.1,46.2,0,2,1,55.3,2,1,0,3,66.48
6.72,4,1,1,0,0,1,66.8,8.0,48.0,1,2,0,66.2,2,1,0,1,76.68
6.52,5,2,0,1,0,0,69.6,4.2,58.7,0,4,0,42.5,1,1,2,0,42.61
6.12,5,1,0,1,0,0,35.8,9.9,48.6,1,5,1,70.0,1,1,2,3,48.22
9.51,0,3,1,0,0,1,56.1,5.3,44.2,1,6,0,72.7,2,1,0,3,83.46
7.65,1,1,1,0,0,1,33.9,5.3,73.8,3,6,0,100.4,2,1,0,3,83.32
8.89,0,2,1,0,0,0,15.0,5.4,60.0,1,3,1,56.1,1,1,2,3,41.21
7.61,5,2,1,0,0,0,66.1,7.9,40.0,2,5,3,79.2,1,1,2,3,42.45
6.8,1,1,1,1,0,0,44.4,8.3,56.4,2,5,0,94.2,2,1,0,0,86.48
6.38,5,2,0,1,0,1,41.3,9.6,93.4,0,1,0,50.5,2,1,0,0,70.21
6.26,1,2,1,1,0,1,72.9,9.4,68.5,0,3,1,73.6,3,1,1,0,60.77
7.53,5,1,1,0,1,1,43.1,8.6,74.9,0,4,0,71.6,3,1,1,0,56.95
5.36,2,3,1,0,0,0,34.4,9.6,70.8,0,5,0,63.1,1,0,0,3,0.0
8.04,5,3,0,1,0,1,97.3,9.3,83.2,1,2,0,64.9,2,1,0,0,81.92
8.23,1,2,1,1,0,1,22.1,9.2,94.7,0,2,0,67.2,3,1,1,2,47.4
8.77,4,2,1,1,1,0,3.2,5.1,82.8,0,5,1,70.0,3,1,1,2,55.4
7.64,2,3,1,1,0,0,29.5,9.5,89.6,0,3,0,67.7,2,1,1,3,54.4
7.23,3,1,0,1,0,1,90.6,7.4,60.5,2,5,0,85.5,2,1,0,1,73.92
6.17,0,2,0,0,1,1,3.2,5.4,66.5,0,3,1,49.5,2,0,0,3,0.0
6.02,1,2,0,0,0,1,59.5,7.4,84.1,0,3,0,48.1,1,1,2,2,47.24
8.22,3,2,1,1,1,0,4.8,9.6,46.7,2,1,2,82.4,3,1,1,1,63.29
7.12,4,1,1,0,0,1,96.5,8.4,98.6,3,5,1,98.2,2,1,0,1,95.07
8.51,4,2,1,1,0,1,19.7,5.3,56.0,2,5,1,86.6,3,1,0,0,87.3
7.51,2,3,1,1,0,0,13.1,5.0,83.3,0,2,1,46.3,2,0,0,3,0.0
5.54,3,1,0,0,0,1,89.1,8.1,74.4,0,5,1,55.1,1,1,2,0,39.89
7.41,5,1,1,0,0,0,75.6,7.3,87.6,1,5,0,63.3,1,1,2,1,39.71
5.91,2,1,0,0,0,1,15.8,7.8,90.0,3,6,0,89.4,1,1,2,1,38.09
6.98,3,1,1,1,1,1,7.6,4.3,57.9,2,5,0,94.7,4,1,0,1,86.09
5.75,5,3,0,0,1,0,72.9,4.9,64.5,0,5,0,49.5,1,0,0,3,0.0
5.39,4,2,1,1,0,0,31.2,9.4,55.8,3,2,0,91.3,2,1,1,3,62.75
8.69,1,3,0,1,0,1,98.1,7.9,72.3,1,5,2,77.6,2,1,0,3,91.57
8.58,1,2,0,1,0,1,24.3,5.0,43.8,2,3,0,74.4,2,1,0,1,75.87
9.99,2,2,0,1,0,1,38.4,9.6,76.6,2,5,0,95.1,2,1,1,0,74.93
8.92,2,1,0,0,0,1,69.9,6.1,48.5,2,3,0,62.3,1,1,2,0,51.72
7.38,2,3,1,1,0,1,71.2,5.0,82.6,3,6,0,103.3,3,1,1,0,60.97
7.43,1,2,1,1,0,1,67.6,7.2,89.9,3,2,0,94.9,3,1,0,3,78.38
5.33,2,2,1,0,0,1,56.2,7.7,77.4,1,3,0,70.0,2,1,0,3,81.44
5.38,3,1,0,0,0,1,53.7,6.8,51.5,3,2,1,72.4,1,1,2,3,50.0
6.05,0,2,1,1,1,0,28.1,8.6,62.7,3,4,0,106.1,3,1,0,0,69.47
9.01,1,1,1,1,0,1,50.4,4.1,72.2,0,4,0,65.7,3,1,0,3,76.83
8.6,2,1,1,0,0,0,10.8,6.1,61.3,3,3,0,72.5,1,1,2,1,48.5
8.76,4,3,0,0,1,0,8.0,4.6,66.1,1,3,1,47.1,1,0,0,3,0.0
5.04,1,2,1,1,0,0,91.4,4.6,53.7,2,2,0,59.0,2,1,0,0,88.31
5.36,2,1,1,1,0,0,97.1,5.5,80.6,1,5,0,74.8,2,1,1,0,66.83
7.19,3,2,1,0,0,1,75.4,9.0,81.8,0,1,0,52.2,2,1,1,0,64.11
8.8,5,3,1,0,0,1,27.8,6.1,75.4,1,6,0,82.6,2,1,1,1,56.84
6.19,4,3,1,0,0,0,15.9,8.3,93.9,0,2,0,49.1,1,0,0,3,0.0
9.91,5,2,0,0,0,1,38.8,5.1,84.3,0,1,0,30.9,1,1,2,0,40.39
6.33,0,1,1,0,0,1,59.5,6.4,42.2,1,2,0,63.6,2,1,1,1,68.59
9.38,4,2,1,1,0,1,39.9,4.6,91.5,2,5,0,83.8,3,1,1,3,57.47
7.14,1,3,1,0,0,0,5.8,8.3,90.8,2,4,0,71.1,1,1,2,3,37.32
7.61,0,3,0,1,1,0,92.7,7.9,49.8,1,2,0,62.1,2,1,0,3,74.24
5.99,1,3,1,0,0,0,56.0,4.3,86.3,2,2,0,54.4,1,1,2,3,46.15
7.85,4,2,1,0,0,0,3.5,5.8,59.6,2,4,0,68.6,1,1,2,3,50.48
6.35,0,1,1,0,0,0,20.0,4.6,65.7,1,2,0,48.0,1,0,0,3,0.0
7.14,0,3,0,1,1,1,40.9,8.7,73.0,2,1,0,77.0,3,1,0,0,82.0
7.49,2,3,1,1,0,0,44.6,9.9,40.3,0,4,1,65.2,2,1,0,0,81.99
6.32,3,2,1,0,1,0,12.1,9.9,94.7,1,1,0,68.0,2,1,0,2,86.86
6.1,3,1,1,1,0,1,20.4,7.5,97.7,1,3,0,74.2,3,1,1,2,70.98
5.36,2,3,1,1,0,0,42.8,5.9,71.1,0,6,0,63.8,2,1,0,3,73.94
5.98,4,1,0,1,1,1,80.9,9.7,57.0,0,3,0,74.2,3,1,3,0,97.13
7.49,5,1,1,0,0,0,71.0,9.0,83.5,3,6,0,101.0,1,1,2,2,53.27
9.89,3,1,1,0,0,0,86.1,6.4,77.2,2,4,0,71.7,1,1,2,0,46.68
6.48,5,3,1,1,1,0,67.7,9.6,46.5,1,1,0,70.7,3,1,0,0,77.99
9.03,5,3,1,1,0,1,79.1,8.2,72.2,2,4,0,93.2,3,1,1,0,77.77
7.04,1,1,1,1,0,0,11.5,9.3,80.5,1,2,0,64.4,2,1,1,1,63.75
6.69,0,3,0,0,0,1,91.3,4.5,67.7,3,1,0,59.0,1,1,2,0,52.36
6.93,2,2,1,0,0,0,7.0,8.0,88.0,3,6,0,97.9,1,1,2,1,42.54
7.86,4,2,1,1,1,0,99.8,9.1,77.8,1,5,0,90.0,3,1,0,3,76.93
9.85,4,2,1,1,1,0,73.1,8.5,55.5,3,2,0,93.7,3,1,0,0,72.25
5.25,2,1,1,1,0,0,94.5,7.2,73.4,1,5,0,72.8,2,1,0,0,73.52
8.52,2,3,0,1,1,0,66.1,6.0,46.4,1,6,1,75.3,2,1,0,2,92.15
5.12,4,1,0,1,0,1,61.4,6.8,90.0,0,5,0,64.4,2,1,1,3,63.47
8.59,3,2,1,0,0,0,63.9,6.2,48.7,2,4,0,68.2,1,1,2,3,42.49
6.43,0,3,0,1,1,0,89.6,7.9,52.1,1,5,0,82.8,2,1,0,2,87.87
8.2,5,2,1,1,1,1,13.8,6.3,53.1,0,4,0,78.4,4,1,0,2,90.2
8.46,5,2,1,1,0,0,60.4,8.0,55.5,0,3,0,57.4,2,1,0,2,83.65
5.71,5,2,0,1,1,1,96.4,6.3,60.4,3,4,0,101.7,3,1,0,3,86.29
6.74,2,3,1,1,1,0,87.7,5.4,63.0,1,6,0,85.1,3,1,1,0,57.93
9.68,1,1,1,1,0,1,31.1,9.2,80.4,2,2,0,83.1,3,1,0,2,73.44
6.74,5,1,0,0,1,1,59.9,5.8,65.7,1,3,0,62.2,2,1,0,2,85.5
5.3,5,1,1,1,0,0,64.0,6.1,94.3,2,1,0,67.9,2,1,0,2,75.08
6.64,5,2,1,0,0,0,20.2,5.7,96.8,1,5,1,59.0,1,1,2,1,48.45
8.27,0,3,0,0,0,0,56.1,6.5,45.4,0,5,1,44.2,0,0,0,3,0.0
9.19,3,2,1,0,1,1,89.0,4.3,61.2,0,3,2,61.8,3,1,0,3,77.08
5.65,3,3,1,1,0,1,84.3,9.5,57.1,0,1,0,59.3,3,1,0,1,87.67
8.35,1,2,1,1,0,0,6.2,7.3,79.0,2,5,0,82.4,2,1,1,2,53.8
7.87,4,3,1,1,0,0,2.2,6.8,52.2,3,5,0,93.3,2,1,1,0,63.53
9.79,3,3,0,0,0,0,3.3,8.5,45.8,0,1,0,27.5,0,0,0,3,0.0
8.02,1,3,1,0,0,1,39.0,8.3,56.3,1,4,0,70.0,2,1,1,3,59.54
6.25,0,2,1,0,0,0,85.8,8.5,41.1,0,2,0,47.2,1,1,2,0,42.03
5.56,0,3,0,0,0,1,25.6,9.7,90.8,0,5,1,59.2,1,0,0,3,0.0
5.46,3,1,0,1,1,0,45.9,9.2,87.8,1,5,0,83.3,2,1,1,2,68.32
9.91,4,2,0,0,1,0,81.7,8.0,88.3,1,5,1,69.7,1,1,2,3,51.76
6.75,4,2,1,0,1,0,23.9,5.1,97.2,1,2,0,52.2,2,1,0,1,62.68
7.38,5,3,0,1,0,1,61.8,9.2,65.5,1,4,2,74.4,2,1,1,0,73.7
5.77,5,2,0,0,0,1,91.6,9.4,40.1,1,4,0,69.5,1,1,2,1,52.51
5.05,5,2,1,1,1,0,12.6,9.4,98.9,0,6,0,86.8,3,1,1,1,63.7
9.52,4,1,0,1,0,1,16.8,6.1,45.2,0,2,0,50.4,2,1,0,1,69.02
7.9,2,1,0,1,0,0,18.7,4.7,98.9,1,3,0,52.6,1,1,2,2,41.9
7.92,0,3,1,1,0,0,31.6,4.6,63.2,3,1,0,71.2,2,1,0,2,82.21
7.14,4,3,1,0,0,1,71.2,9.2,47.0,2,6,0,94.0,2,1,1,0,66.6
7.22,0,2,1,1,0,1,78.4,8.2,94.0,1,3,0,78.1,3,1,0,0,92.35
7.85,4,3,1,0,0,0,68.3,9.6,52.7,0,2,0,47.7,1,1,2,1,48.92
5.15,4,2,1,1,0,1,11.1,8.0,77.2,0,4,0,75.0,3,1,0,1,74.89
7.24,3,2,0,1,0,0,24.4,9.7,97.7,1,2,0,62.9,1,1,2,1,45.74
8.04,4,2,1,1,1,0,28.8,4.6,76.7,0,1,0,49.4,3,1,0,2,66.53
7.73,4,2,0,0,0,0,33.7,6.9,46.0,3,5,0,73.1,0,1,2,2,43.06
9.53,3,1,1,0,0,1,5.3,4.7,56.7,1,3,0,63.9,2,1,1,3,57.86
8.96,1,3,1,1,0,0,4.7,4.2,56.9,2,5,0,76.2,2,1,1,1,70.75
9.14,3,1,0,1,1,0,98.6,5.1,77.2,2,1,0,63.5,2,1,0,3,96.1
8.15,3,2,0,0,1,0,31.8,5.9,93.4,2,2,1,55.0,1,1,2,1,40.98
7.78,4,2,0,1,0,0,44.7,9.8,93.5,2,1,0,62.4,1,1,2,2,49.37
9.92,0,1,1,1,1,0,2.2,5.0,95.0,0,3,3,64.4,3,0,0,3,0.0
8.41,5,3,1,1,0,0,67.6,5.8,58.5,0,5,0,67.2,2,1,1,2,67.59
7.25,4,1,1,0,0,0,82.6,7.4,85.8,2,6,0,81.2,1,1,2,2,53.68
6.95,3,3,1,0,0,0,67.1,5.1,92.7,1,6,2,62.0,1,0,0,3,0.0
5.98,5,2,1,1,1,1,62.9,8.9,64.2,0,3,0,86.6,4,1,0,0,84.41
5.42,3,1,1,0,1,0,74.7,4.8,83.4,0,2,1,44.2,2,1,0,1,83.38
8.03,0,3,1,1,0,1,80.7,6.9,64.2,3,3,0,96.0,3,1,0,0,76.7
9.7,3,2,0,1,0,1,38.1,5.6,73.9,2,5,0,79.4,2,1,1,2,68.36
5.72,3,1,0,1,1,1,91.2,4.2,49.7,0,1,0,50.7,3,1,3,2,104.45
6.02,3,2,1,0,0,1,72.6,5.2,82.8,0,4,0,60.1,2,1,0,3,76.64
6.72,0,2,1,1,0,0,81.3,5.3,70.9,3,2,0,78.4,2,1,1,0,56.89
5.03,2,1,0,1,1,0,33.4,4.7,93.4,1,4,0,64.7,2,1,0,3,73.47
7.14,1,2,1,0,1,0,37.3,7.7,54.8,1,1,2,57.2,2,0,0,3,0.0
5.71,4,3,1,1,1,0,76.9,4.0,71.9,2,6,0,96.5,3,1,0,2,68.27
8.36,1,3,1,1,0,0,26.6,4.3,90.3,0,3,1,47.5,2,0,0,3,0.0
6.83,3,2,1,0,0,0,75.9,5.6,44.0,2,6,1,73.6,1,1,2,2,40.42
6.14,2,3,1,1,0,1,0.1,7.5,56.9,2,2,0,83.1,3,1,0,0,71.11
8.39,0,1,0,1,1,0,97.4,5.7,58.5,0,6,0,69.2,2,1,1,1,50.77
7.53,4,3,0,0,0,1,85.0,4.1,88.8,1,3,0,49.0,1,1,2,2,43.93
9.39,4,3,0,1,0,1,22.8,9.7,85.1,2,5,1,93.6,2,1,0,1,87.08
7.12,4,3,0,0,0,1,3.3,4.0,76.8,0,2,0,31.4,1,0,0,3,0.0
8.1,3,1,1,1,1,0,7.3,8.1,91.2,1,6,0,92.4,3,1,1,2,53.92
7.66,5,1,0,0,0,1,41.4,5.6,92.8,2,2,0,52.7,1,1,2,0,36.82
5.39,2,3,1,0,0,0,61.3,7.7,55.9,0,2,0,45.9,1,1,2,3,42.86
6.47,4,2,1,0,0,1,25.1,4.8,79.1,1,4,3,61.4,2,0,0,3,0.0
6.67,4,1,1,1,0,1,36.9,8.8,76.1,2,6,2,111.4,3,1,1,1,53.42
7.44,1,3,1,0,0,1,21.2,7.1,72.3,3,4,0,88.0,2,1,0,1,87.47
8.41,2,1,1,1,1,1,21.1,6.5,57.3,2,2,0,94.3,4,1,0,1,91.84
7.49,0,2,0,1,0,0,99.0,5.3,59.9,1,3,0,47.4,1,1,2,1,41.33
6.52,2,2,1,1,1,0,55.4,8.1,81.3,1,4,0,82.3,3,1,1,0,69.54
9.83,2,3,0,0,0,0,77.6,8.4,43.3,2,6,0,71.6,0,1,2,0,49.41
8.64,0,1,0,1,0,1,51.1,9.5,75.1,1,4,3,73.7,2,1,1,0,60.83
8.09,0,2,1,0,0,1,55.2,9.7,41.0,0,1,2,51.4,2,1,0,2,65.07
6.38,1,1,1,0,0,1,29.1,5.6,51.4,0,4,2,53.9,2,1,0,3,83.65
7.08,0,3,1,1,0,0,6.3,8.8,57.5,0,3,0,61.5,2,0,0,3,0.0
7.52,3,3,0,1,0,0,9.2,7.2,68.1,3,1,0,67.4,1,0,0,3,0.0
8.56,1,3,1,0,0,0,79.0,7.0,57.0,2,3,0,66.7,1,1,2,1,43.55
7.48,4,1,0,0,0,0,53.6,4.8,76.4,1,5,1,49.5,0,1,2,2,38.82
5.07,2,1,1,1,1,1,52.6,5.3,80.7,2,6,2,102.9,4,1,0,2,90.97
8.8,3,1,1,1,1,0,71.6,7.9,44.2,0,1,0,62.5,3,1,0,2,83.78
8.64,3,2,0,1,1,0,52.4,8.4,56.8,1,1,0,57.3,2,1,1,3,71.83
5.79,5,2,1,1,0,0,82.9,9.9,49.8,2,5,0,93.4,2,1,1,1,70.86
5.02,5,3,1,1,0,0,7.9,5.1,69.4,0,6,0,62.6,2,1,1,2,55.36
7.07,2,2,1,0,0,0,82.0,9.0,60.6,0,4,1,53.0,1,1,2,3,52.13
6.16,2,1,1,0,1,0,80.7,9.8,98.9,0,2,0,54.6,2,1,0,0,81.2
8.49,1,3,1,0,0,0,49.7,5.4,53.3,1,6,0,66.2,1,1,2,0,44.35
7.25,5,3,1,1,0,1,12.5,7.5,95.7,0,2,0,59.4,3,1,1,2,55.23
9.64,3,2,0,1,0,1,18.3,8.1,94.3,0,2,0,54.0,2,1,0,1,74.57
7.58,4,1,0,1,0,0,40.9,7.6,99.3,0,5,2,59.1,1,1,2,1,49.91
8.56,4,1,1,1,0,0,15.1,6.6,71.0,2,4,0,80.0,2,1,0,2,83.52
7.28,1,1,1,0,1,0,73.6,10.0,90.0,1,6,2,92.2,2,1,0,3,79.63
5.31,2,3,1,0,0,1,35.6,8.4,94.7,2,4,0,88.2,2,1,0,2,72.41
6.02,4,1,1,0,1,0,83.6,8.8,47.3,1,1,0,62.7,2,1,1,0,64.11
6.25,4,3,1,1,1,0,75.3,4.8,95.0,0,4,0,63.1,3,1,1,0,67.21
6.49,2,3,1,1,1,0,6.0,9.5,94.5,0,3,1,72.8,3,1,0,3,85.08
8.85,1,3,1,1,0,0,4.9,9.0,94.6,1,4,0,77.7,2,1,0,0,78.39
9.7,4,2,0,1,0,1,55.5,5.1,59.2,2,6,1,88.2,2,1,0,3,76.78
6.96,2,3,1,0,0,1,78.3,7.5,91.5,3,1,2,75.2,2,1,1,1,65.71
9.61,5,3,0,1,0,0,36.8,8.6,95.8,1,1,0,52.9,1,1,2,2,40.22
6.11,1,2,1,0,0,0,95.1,6.2,80.7,1,3,0,55.6,1,1,2,2,43.11
6.86,4,1,1,1,0,0,88.0,8.8,99.9,1,4,0,75.3,2,1,0,2,69.6
5.82,4,3,0,0,0,1,44.5,5.5,40.8,0,1,1,30.6,1,0,0,3,0.0
8.84,0,1,1,0,0,0,83.0,9.9,69.7,0,6,0,69.2,1,1,2,1,48.81
6.31,3,2,0,0,0,0,27.6,5.0,94.1,0,1,0,23.7,0,0,0,3,0.0
5.09,0,3,1,1,0,0,44.8,6.5,70.2,0,6,1,67.9,2,0,0,3,0.0
6.4,3,2,0,0,1,0,44.8,5.3,77.3,1,1,0,44.8,1,1,2,0,36.22
5.12,4,3,1,0,0,0,49.8,4.9,73.0,3,2,0,67.6,1,0,0,3,0.0
6.41,5,2,1,1,0,0,44.0,9.6,75.2,0,1,0,58.5,2,1,0,3,65.63
6.6,4,2,1,1,0,0,51.2,8.3,75.5,0,5,0,65.8,2,1,0,0,66.43
9.6,5,2,0,0,1,0,44.1,4.6,87.7,2,4,0,66.6,1,1,2,2,43.96
6.42,1,2,0,0,0,0,47.3,8.0,83.5,0,3,0,38.0,0,1,2,0,40.75
8.39,2,1,0,0,0,1,24.0,9.5,44.7,1,2,3,55.6,1,0,0,3,0.0
9.77,2,2,0,1,0,0,65.5,7.3,54.9,2,6,0,78.9,1,1,2,3,42.96
7.96,5,2,0,0,0,1,49.4,5.2,82.7,1,5,0,62.4,1,1,2,2,39.96
9.89,1,2,1,0,0,0,53.9,8.5,98.9,2,2,0,61.7,1,1,2,0,50.47
8.5,0,2,0,0,0,0,74.3,6.2,53.2,3,1,0,58.5,0,1,2,3,53.77
7.14,1,1,1,1,0,1,30.5,5.4,44.9,1,2,0,67.3,3,1,0,1,70.52
7.25,0,1,1,0,0,0,74.3,6.8,54.3,2,1,0,53.8,1,1,2,3,47.34
9.39,0,1,1,0,0,0,65.2,7.7,98.7,1,5,0,71.8,1,1,2,0,42.83
7.26,4,2,0,0,1,1,99.7,6.6,58.2,0,4,1,56.4,2,1,0,0,82.53
5.28,3,2,0,1,1,0,97.9,6.2,97.6,3,5,0,90.6,2,1,0,2,90.22
9.88,5,1,1,0,1,0,53.7,4.6,62.8,0,2,0,46.9,2,1,0,3,76.75
8.18,5,1,1,0,1,0,44.5,5.7,95.7,0,4,0,57.6,2,1,0,1,78.17
5.77,1,1,0,1,0,0,27.9,9.2,59.3,1,2,1,60.9,1,1,2,2,45.42
7.8,4,3,1,0,0,0,57.7,7.5,81.0,2,3,3,67.0,1,0,0,3,0.0
7.49,1,2,0,0,0,0,14.1,7.6,72.3,3,4,2,77.4,0,0,0,3,0.0
8.12,5,3,0,1,1,0,96.0,8.6,81.8,1,2,0,61.8,2,1,0,1,93.94
8.24,5,3,1,0,0,0,62.5,7.3,45.0,0,1,0,32.8,1,0,0,3,0.0
5.77,5,1,0,0,0,1,57.2,6.0,87.4,2,2,0,61.2,1,1,2,0,47.13
5.41,5,1,1,0,0,0,74.5,9.3,79.0,1,2,0,59.4,1,1,2,1,47.16
5.08,2,1,1,0,0,0,18.7,7.1,94.9,0,2,2,43.7,1,0,0,3,0.0
8.38,0,3,1,0,0,1,37.1,5.1,43.2,0,1,0,42.1,2,1,1,1,64.0
8.4,1,3,1,1,0,0,34.7,4.2,68.0,0,4,0,55.3,2,1,1,1,66.07
7.66,1,1,0,1,0,0,55.6,9.4,97.9,2,4,0,81.5,1,1,2,3,42.77
5.94,4,2,1,0,1,1,13.7,8.4,70.7,3,4,0,106.2,3,1,1,2,65.07
7.88,3,2,0,1,1,0,44.2,5.1,54.3,0,3,0,47.5,2,1,1,3,61.69
